POOL_ID	POOL_SIZE	FREE_BUFFERS	DATABASE_PAGES	OLD_DATABASE_PAGES	MODIFIED_DATABASE_PAGES	PENDING_DECOMPRESS	PENDING_READS	PENDING_FLUSH_LRU	PENDING_FLUSH_LIST	PAGES_MADE_YOUNG	PAGES_NOT_MADE_YOUNG	PAGES_MADE_YOUNG_RATE	PAGES_MADE_NOT_YOUNG_RATE	NUMBER_PAGES_READ	NUMBER_PAGES_CREATED	NUMBER_PAGES_WRITTEN	PAGES_READ_RATE	PAGES_CREATE_RATE	PAGES_WRITTEN_RATE	NUMBER_PAGES_GET	HIT_RATE	YOUNG_MAKE_PER_THOUSAND_GETS	NOT_YOUNG_MAKE_PER_THOUSAND_GETS	NUMBER_PAGES_READ_AHEAD	NUMBER_READ_AHEAD_EVICTED	READ_AHEAD_RATE	READ_AHEAD_EVICTED_RATE	LRU_IO_TOTAL	LRU_IO_CURRENT	UNCOMPRESS_TOTAL	UNCOMPRESS_CURRENT
0	1024	0	1013	393	743	0	193	0	0	75370	37806643	7.817471138987365	3485.410417234797	20799189	23778	4242720	2187.3466048541045	1.5453140623579675	447.32297063903286	71852389	707	1	468	0	4158	0	0.2727024815925825	136439	1608	0	0
0	1024	100	922	359	556	0	59	2	0	75457	37842186	8.699130086991302	3553.9446055394465	20821268	23803	4247913	2207.6792320767922	2.4997500249975	519.2480751924808	71926378	702	1	480	0	4162	0	0.3999600039996001	137288	717	0	0
0	1024	0	1021	393	611	0	108	0	0	75630	37885428	17.298270172982704	4323.767623237676	20845872	23835	4253054	2460.15398460154	3.1996800319968006	514.048595140486	72011544	712	2	507	0	4171	0	0.8999100089991001	136104	2419	0	0
0	1024	56	966	376	452	0	97	0	0	75689	37928121	7.598480303939212	4400.319936012797	20868779	23852	4258318	2245.350929814037	1.7996400719856027	536.0927814437113	72090303	709	0	570	0	4178	0	0.3999200159968006	137467	130	0	0
0	1024	12	1009	384	751	0	73	100	0	75802	37972547	10.271793473320608	4038.3601490773567	20894315	23870	4263389	2321.2435233160622	1.636214889555495	460.958094718662	72178412	711	1	504	0	4179	0	0.0909008271975275	141189	406	0	0
0	1024	0	1022	396	891	0	32	35	0	75953	38017128	15.098490150984903	4457.654234576543	20918955	23891	4268697	2463.753624637536	2.0997900209979004	530.7469253074693	72267205	723	1	502	0	4183	0	0.3999600039996001	139912	2883	0	0
0	1024	0	1022	395	650	0	93	3	0	76059	38061773	10.598940105989401	4464.053594640536	20943408	23925	4273832	2445.055494450555	3.3996600339966005	513.4486551344866	72351338	710	1	530	0	4187	0	0.3999600039996001	144046	1343	0	0
0	1024	0	1014	394	486	0	291	0	0	76130	38098832	7.099290070992901	3705.529447055295	20965611	23943	4278972	2220.07799220078	1.7998200179982002	513.9486051394861	72427293	708	0	487	0	4191	0	0.3999600039996001	140289	445	0	0
0	1024	0	1013	393	634	0	277	0	0	76162	38127989	2.90882647032088	2650.3954185983093	20987565	23961	4284015	1995.6367602945188	1.636214889555495	458.4128715571312	72495026	676	0	430	0	4201	0	0.909008271975275	138838	1611	0	0
0	1024	0	1022	396	771	0	171	100	0	76197	38160307	3.999333444425929	3579.403432761206	21009750	23980	4289449	2236.960506582236	2.1663056157307112	494.0843192801199	72569983	717	0	453	0	4208	0	0.4999166805532411	135874	2407	0	0
0	1024	0	1022	394	530	0	12	2	0	76330	38199811	13.298670132986702	3950.0049995000504	21033545	24000	4294782	2379.262073792621	1.9998000199980004	533.2466753324668	72650633	705	1	489	0	4211	0	0.29997000299970006	136416	2342	0	0
0	1024	165	856	302	577	0	123	20	0	76421	38244563	8.271975274975002	4067.9938187437506	21058706	24019	4299856	2287.1557131169893	1.7271157167530224	461.23079720025453	72732913	695	1	543	0	4221	0	0.909008271975275	136566	381	0	0
0	1024	0	1021	395	668	0	143	0	0	76520	38282914	9.899010098990102	3834.7165283471654	21081073	24041	4304900	2236.4763523647634	2.1997800219978005	504.34956504349566	72808587	705	1	506	0	4228	0	0.6999300069993001	136779	1707	0	0
0	1024	43	978	381	619	0	150	100	0	76593	38324632	7.299270072992701	4171.382861713829	21104158	24063	4309924	2308.269173082692	2.1997800219978005	502.3497650234977	72884134	695	0	552	0	4229	0	0.09999000099990002	138551	2459	0	0
0	1024	0	1021	395	458	0	235	0	0	76658	38356776	5.908553767839288	2921.916189437324	21126406	24080	4314919	2022.361603490592	1.5453140623579675	454.04963185164985	72956213	692	0	445	0	4238	0	0.8181074447777476	137558	143	0	0
0	1024	0	1021	396	488	0	238	0	0	76705	38385428	2.85673475217826	2386.3733752321095	21147465	24097	4320065	1803.028138837309	1.285530638480217	463.2195400657049	73023771	680	0	423	0	4244	0	0.428510212826739	131916	1929	0	0
0	1024	0	1022	396	546	0	287	0	0	76723	38415403	1.7998200179982002	2997.200279972003	21168734	24117	4325255	2126.6873312668736	1.9998000199980004	518.9481051894811	73091776	688	0	440	0	4252	0	0.7999200079992002	129879	2424	0	0
0	1024	47	975	359	721	0	157	100	0	76749	38451460	2.363421507135715	3277.611126261249	21192705	24138	4330410	2178.9837287519317	1.9089173711480776	468.5937642032543	73165807	677	0	487	0	4258	0	0.545404963185165	132296	377	0	0
0	1024	0	1020	393	534	0	284	0	0	76806	38478977	5.699430056994301	2751.4248575142487	21212757	24159	4335612	2004.999500049995	2.0997900209979004	520.1479852014799	73230479	690	0	425	0	4263	0	0.4999500049995001	128698	1805	0	0
0	1024	151	871	341	356	0	147	31	0	76819	38508039	1.2998700129987002	2905.9094090590943	21234260	24185	4340951	2150.08499150085	2.5997400259974004	533.8466153384662	73298172	683	0	429	0	4269	0	0.5999400059994001	129166	1723	0	0
0	1024	0	1022	396	844	0	93	100	0	76889	38551974	6.363057903826925	3993.7278429233706	21260197	24204	4345999	2357.694755022271	1.7271157167530224	458.86737569311884	73386908	708	0	495	0	4277	0	0.72720661758022	133535	1217	0	0
0	1024	3	1019	393	562	0	35	29	0	76956	38596362	8.37395325584302	4650.918635170604	21284872	24229	4351200	2626.2967129108865	2.499687539057618	522.0597425321835	73474052	715	0	505	0	4282	0	0.6249218847644045	136906	780	0	0
0	1024	189	832	289	632	0	85	100	0	77039	38642522	8.2991700829917	4615.538446155385	21310729	24253	4356415	2585.441455854415	2.3997600239976005	521.4478552144786	73562364	708	0	522	0	4289	0	0.6999300069993001	139115	1588	0	0
0	1024	0	1011	384	924	0	30	0	0	77215	38690923	17.598240175982404	4839.616038396161	21337891	24280	4361938	2715.9284071592842	2.6997300269973006	552.2447755224478	73659341	720	1	499	0	4293	0	0.3999600039996001	145978	3246	0	0
0	1024	63	958	373	598	0	59	34	0	77264	38736977	4.4541405326788475	4186.346695754932	21362783	24311	4367520	2262.7033906008546	2.8179256431233526	507.4084174165985	73744980	710	0	537	0	4298	0	0.4545041359876375	149376	414	0	0
0	1024	0	1007	391	862	0	58	0	0	77315	38785564	5.099490050994901	4858.214178582142	21389228	24351	4372991	2644.235576442356	3.9996000399960008	547.045295470453	73835430	708	0	537	0	4302	0	0.3999600039996001	150553	2460	0	0
0	1024	126	896	310	608	0	72	32	0	77400	38827492	8.499150084991502	4192.380761923808	21413644	24367	4378234	2441.3558644135587	1.5998400159984003	524.2475752424758	73917595	703	1	510	0	4303	0	0.09999000099990002	150952	997	0	0
0	1024	0	1022	395	649	0	9	100	0	77509	38871159	8.554605043884013	4155.427174758361	21437487	24385	4382793	2234.307299188979	1.7775802688590159	439.728919008999	73998984	708	1	544	0	4307	0	0.33329630041106545	150015	1140	0	0
0	1024	0	1019	390	803	0	84	0	0	77588	38917226	7.899210078992101	4606.239376062394	21463291	24406	4388188	2580.14198580142	2.0997900209979004	539.4460553944606	74089129	714	0	511	0	4312	0	0.4999500049995001	146890	722	0	0
0	1024	1	1021	395	769	0	70	100	0	77740	38957888	15.198480151984802	4065.7934206579343	21487074	24431	4393306	2378.0621937806222	2.4997500249975	511.74882511748825	74173134	717	1	484	0	4316	0	0.3999600039996001	143707	1964	0	0
0	1024	0	1021	395	825	0	35	0	0	77762	39003044	2.1997800219978005	4515.148485151485	21511277	24462	4398478	2420.05799420058	3.0996900309969004	517.1482851714828	74254136	702	0	557	0	4319	0	0.29997000299970006	143133	2418	0	0
0	1024	43	978	358	674	0	30	1	0	77838	39044588	6.90846286701209	3776.3839650940827	21534730	24481	4404007	2131.8971002636126	1.7271157167530224	502.5906735751296	74336181	715	0	506	0	4324	0	0.4545041359876375	141041	59	0	0
0	1024	87	935	365	649	0	141	100	0	77981	39082948	14.298570142985703	3835.6164383561645	21558505	24503	4409331	2377.262273772623	2.1997800219978005	532.3467653234677	74419967	717	1	457	0	4328	0	0.3999600039996001	141275	781	0	0
0	1024	131	890	340	640	0	116	100	0	78116	39122897	14.331740917675814	4240.417731363182	21581864	24526	4414528	2499.5000555493834	2.3330741028774584	541.717586934785	74502124	714	1	486	0	4330	0	0.22219753360737698	139592	2474	0	0
0	1024	126	896	315	700	0	89	100	0	78198	39163366	7.453867830197255	3678.6655758567404	21605140	24551	4419691	2115.8076538496503	2.2725206799381876	469.3209708208345	74584017	716	1	494	0	4335	0	0.4545041359876375	139341	2485	0	0
0	1024	0	1022	394	415	0	63	2	0	78403	39199010	20.497950204979503	3564.0435956404363	21627608	24581	4425077	2246.5753424657537	2.9997000299970003	538.5461453854615	74663344	717	2	449	0	4342	0	0.6999300069993001	136782	1336	0	0
0	1024	0	1018	392	762	0	89	0	0	78552	39240457	14.898510148985102	4144.285571442856	21651195	24602	4430334	2358.4641535846417	2.0997900209979004	525.6474352564744	74745749	714	1	502	0	4346	0	0.3999600039996001	137692	1656	0	0
0	1024	0	1022	396	814	0	26	2	0	78676	39284649	11.27170257249341	4017.089355513135	21675980	24631	4435355	2252.977002090719	2.6361239887282975	456.4130533587856	74830839	709	1	519	0	4354	0	0.72720661758022	137851	3132	0	0
0	1024	0	1021	396	660	0	72	13	0	78825	39330125	0	466000	21700133	24660	4440721	258000	0	211000	74914529	607	0	711	0	4358	0	0	139566	382	0	0
0	1024	93	929	331	717	0	107	100	0	78967	39373193	14.198580141985802	4306.3693630636935	21725384	24679	4445819	2524.8475152484752	1.8998100189981002	509.7490250974903	75002126	712	1	491	0	4366	0	0.7999200079992002	140416	2034	0	0
0	1024	226	796	285	631	0	44	100	0	79080	39415119	10.271793473320608	3811.108081083538	21748735	24697	4450893	2122.625215889465	1.636214889555495	461.23079720025453	75084575	717	1	508	0	4370	0	0.36360330879011	142910	1222	0	0
0	1024	0	1019	393	723	0	133	2	0	79262	39454143	18.198180181981805	3902.0097990200984	21772347	24719	4456082	2360.963903609639	2.1997800219978005	518.8481151884812	75167184	715	2	472	0	4375	0	0.4999500049995001	142372	730	0	0
0	1024	0	1022	396	776	0	62	2	0	79434	39496291	17.198280171982802	4214.3785621437855	21797037	24743	4461312	2468.7531246875315	2.3997600239976005	522.947705229477	75253543	715	1	488	0	4380	0	0.4999500049995001	141575	1206	0	0
0	1024	184	838	313	622	0	52	100	0	79583	39535617	14.898510148985102	3932.206779322068	21819900	24770	4466542	2286.0713928607142	2.6997300269973006	522.947705229477	75333062	713	1	494	0	4385	0	0.4999500049995001	141703	1689	0	0
0	1024	0	1020	392	891	0	24	0	0	79740	39579126	2.997002997002997	4560.439560439561	21844416	24805	4471858	2410.589410589411	4.9950049950049955	453.5464535464536	75419616	704	0	559	0	4393	0	0	139924	2728	0	0
0	1024	0	1021	395	716	0	55	100	0	79804	39623201	6.399360063993601	4407.059294070593	21868410	24836	4477029	2399.160083991601	3.0996900309969004	517.048295170483	75499913	702	0	548	0	4394	0	0.09999000099990002	141167	325	0	0
0	1024	0	1020	395	752	0	96	0	1	79915	39667734	11.098890110988902	4452.854714528547	21893008	24863	4482224	2459.5540445955407	2.6997300269973006	519.4480551944806	75584486	710	1	526	0	4396	0	0.19998000199980004	140940	1536	0	0
0	1024	0	1020	390	690	0	59	0	0	80136	39706568	22.097790220977902	3883.011698830117	21916475	24888	4487514	2346.4653534646536	2.4997500249975	528.9471052894711	75668305	721	2	463	0	4404	0	0.7999200079992002	142046	1435	0	0
0	1024	0	1023	397	368	0	300	0	0	80276	39740654	12.72611580765385	3098.4455958549224	21937464	24908	4492705	1907.9174620489048	1.81801654395055	471.86619398236525	75739647	706	1	477	0	4408	0	0.36360330879011	139258	101	0	0
0	1024	1	1021	388	789	0	62	100	0	80348	39776246	7.199280071992801	3558.844115588441	21961069	24927	4497545	2360.26397360264	1.8998100189981002	483.95160483951605	75817170	696	0	459	0	4415	0	0.6999300069993001	137065	721	0	0
0	1024	0	1022	396	714	0	126	0	0	80463	39813459	11.988011988011989	5707.292707292708	21983145	24956	4502879	3931.0689310689313	0.9990009990009991	797.2027972027973	75893738	713	0	417	0	4417	0	0	135228	1611	0	0
0	1024	227	794	273	631	0	74	100	0	80541	39856833	7.090264521407145	3942.732478865558	22007863	24981	4507941	2246.886646668485	2.2725206799381876	460.13998727388423	75977659	706	0	516	0	4424	0	0.6363057903826925	136874	1241	0	0
0	1024	0	1021	396	866	0	57	0	1	80650	39898527	10.898910108989101	4168.9831016898315	22031768	25007	4513110	2390.2609739026097	2.5997400259974004	516.8483151684832	76059417	708	1	509	0	4433	0	0.8999100089991001	136175	41	0	0
0	1024	0	1023	397	923	0	9	100	0	80714	39943324	6.399360063993601	4479.252074792521	22056730	25028	4518291	2495.9504049595043	2.0997900209979004	518.048195180482	76143988	705	0	529	0	4436	0	0.29997000299970006	140585	220	0	0
0	1024	203	819	291	678	0	34	100	0	80803	39990958	8.899110088991101	4762.9237076292375	22083163	25059	4523535	2643.035696430357	3.0996900309969004	524.3475652434756	76232030	700	1	541	0	4442	0	0.5999400059994001	143199	1843	0	0
0	1024	0	1022	397	568	0	123	0	0	80902	40037795	8.999181892555223	4257.522043450595	22109173	25081	4528892	2364.33051540769	1.9998181983456051	486.95573129715484	76321429	710	1	523	0	4443	0	0.0909008271975275	146835	2505	0	0
0	1024	0	1021	392	815	0	29	0	0	81036	40080974	7.9960019990005	4888.055972013994	22134533	25115	4533933	2709.6451774112943	2.9985007496251876	536.7316341829086	76408354	695	0	550	0	4450	0	1.4992503748125938	147571	437	0	0
0	1024	0	1022	394	717	0	87	3	0	81138	40121340	10.198980101989802	4036.196380361964	22157187	25141	4539126	2265.173482651735	2.5997400259974004	519.2480751924808	76487185	713	1	512	0	4452	0	0.19998000199980004	145533	1319	0	0
0	1024	0	1021	395	850	0	70	100	0	81268	40162708	12.998700129987002	4136.386361363864	22181534	25160	4544177	2434.4565543445656	1.8998100189981002	505.04949505049495	76572867	716	1	482	0	4456	0	0.3999600039996001	145860	1904	0	0
0	1024	0	1022	396	915	0	18	0	0	81411	40203264	12.998818289246433	3686.573947822925	22204662	25173	4549315	2102.354331424416	1.1817107535678575	467.0484501408963	76655560	721	1	490	0	4459	0	0.2727024815925825	141441	2958	0	0
0	1024	0	1022	396	667	0	176	0	0	81518	40243871	10.698930106989302	4060.29397060294	22228089	25195	4554517	2342.4657534246576	2.1997800219978005	520.1479852014799	76735788	708	1	506	0	4467	0	0.7999200079992002	139382	324	0	0
0	1024	5	1017	384	653	0	40	2	0	81604	40286563	8.599140085991401	4268.773122687731	22252878	25220	4559854	2478.6521347865214	2.4997500249975	533.6466353364664	76820289	707	1	505	0	4471	0	0.3999600039996001	139605	1227	0	0
0	1024	0	1022	392	484	0	84	0	0	81811	40329386	19.99333555481506	3417.194268577141	22278350	25246	4565139	2021.6594468510498	2.665778073975342	476.84105298233925	76906450	717	2	478	0	4477	0	0	143056	1334	0	0
0	1024	180	842	300	679	0	70	81	0	81885	40371628	7.399260073992601	4223.777622237776	22302171	25265	4569959	2381.8618138186184	1.8998100189981002	481.9518048195181	76988940	712	0	512	0	4481	0	0.3999600039996001	142014	22	0	0
0	1024	0	1021	396	655	0	52	9	0	81996	40416540	11.098890110988902	4490.750924907509	22327213	25292	4575294	2503.949605039496	2.6997300269973006	533.4466553344665	77075103	710	1	521	0	4485	0	0.3999600039996001	145372	175	0	0
0	1024	1	1020	395	768	0	80	100	0	82079	40464431	8.2991700829917	4788.621137886212	22352577	25316	4580376	2536.146385361464	2.3997600239976005	508.14918508149185	77161233	706	0	556	0	4489	0	0.3999600039996001	145654	1503	0	0
0	1024	0	1021	387	711	0	123	0	0	82284	40500631	18.634669575493138	3290.6099445504956	22376084	25337	4585517	2136.805744932279	1.9089173711480776	467.3211526224889	77242841	712	2	443	0	4492	0	0.2727024815925825	143352	2454	0	0
0	1024	0	1022	396	613	0	123	2	0	82422	40539600	13.798620137986202	3896.5103489651037	22398583	25352	4590787	2249.6750324967506	1.4998500149985001	526.9473052694731	77317214	698	1	523	0	4493	0	0.09999000099990002	140146	122	0	0
0	1024	0	1021	396	707	0	72	2	0	82503	40578488	6.664445184938354	4271.576141286238	22421596	25373	4595686	2650.1166277907364	3.332222592469177	565.8113962012662	77392738	698	0	487	0	4499	0	0.6664445184938355	139651	410	0	0
0	1024	77	944	368	684	0	52	34	0	82607	40622799	10.398960103989602	4430.656934306569	22446390	25398	4601018	2479.152084791521	2.4997500249975	533.1466853314669	77477881	709	1	520	0	4506	0	0.6999300069993001	139422	1205	0	0
0	1024	0	1021	394	789	0	48	0	2	82713	40664268	9.635487682937915	3769.566403054268	22470268	25421	4606203	2170.5299518225615	2.0907190255431325	471.3207890191801	77560734	712	1	500	0	4509	0	0.2727024815925825	138080	2785	0	0
0	1024	0	1021	395	731	0	74	21	0	82777	40708302	6.399360063993601	4402.959704029598	22494843	25449	4611262	2457.2542745725427	2.7997200279972003	505.8494150584942	77643541	704	0	531	0	4517	0	0.7999200079992002	140158	177	0	0
0	1024	0	1021	394	640	0	60	0	0	82868	40753429	9.099090090990902	4512.248775122488	22519292	25472	4616791	2444.6555344465555	2.2997700229977003	552.8447155284472	77729381	716	1	525	0	4517	0	0	141573	1279	0	0
0	1024	0	1013	393	650	0	313	0	0	82985	40792492	10.635396782110718	3550.8590128170167	22542427	25487	4622077	2102.990637214799	1.3635124079629126	480.5017725661304	77807744	705	1	498	0	4518	0	0.0909008271975275	141466	2447	0	0
0	1024	0	1019	393	692	0	123	0	0	83032	40832666	7.9980004998750305	4021.494626343414	22566718	25515	4627187	2339.4151462134464	2.7493126718320418	466.13346663334164	77886247	697	1	521	0	4527	0	0.2499375156210947	141594	61	0	0
0	1024	1	1020	395	794	0	122	100	0	83115	40872243	8.2991700829917	3957.304269573043	22590682	25540	4632445	2396.160383961604	2.4997500249975	525.7474252574743	77966590	702	1	492	0	4533	0	0.5999400059994001	141084	546	0	0
0	1024	84	938	342	610	0	206	100	0	83166	40908350	4.635942187073903	3282.1561676211254	22613501	25566	4637790	2074.26597582038	2.363421507135715	485.8649213707845	78041935	698	0	479	0	4540	0	0.6363057903826925	139942	1755	0	0
0	1024	0	1022	396	529	0	187	0	0	83206	40941121	3.9996000399960008	3276.7723227677234	22636260	25588	4643059	2275.6724327567244	2.1997800219978005	526.8473152684732	78113010	680	0	461	0	4545	0	0.4999500049995001	138197	2550	0	0
0	1024	0	1021	396	742	0	22	0	0	83276	40981540	6.9993000699930015	4041.4958504149586	22660898	25619	4648089	2463.553644635537	3.0996900309969004	502.94970502949707	78194627	699	0	495	0	4552	0	0.6999300069993001	140686	183	0	0
0	1024	5	1017	390	713	0	135	100	0	83367	41023605	9.099090090990902	4206.079392060794	22684284	25646	4653180	2338.366163383662	2.6997300269973006	509.049095090491	78273774	705	1	531	0	4553	0	0.09999000099990002	139967	793	0	0
0	1024	94	928	362	571	0	84	3	0	83457	41061037	9.798040391921615	3335.132973405319	22707095	25672	4658619	1988.602279544091	2.1995600879824035	486.70265946810633	78348793	701	1	502	0	4561	0	0.7998400319936012	137980	2185	0	0
0	1024	0	1022	395	712	0	33	0	0	83689	41101707	23.197680231976804	4066.5933406659337	22731438	25697	4663876	2434.056594340566	2.4997500249975	525.6474352564744	78435060	718	2	471	0	4565	0	0.3999600039996001	138561	91	0	0
0	1024	1	1010	392	855	0	48	0	0	83736	41149305	4.6995300469953	4759.324067593241	22756668	25724	4669052	2522.7477252274775	2.6997300269973006	517.5482451754825	78519125	700	0	566	0	4567	0	0.19998000199980004	140680	1367	0	0
0	1024	0	1020	396	706	0	31	30	0	83831	41195006	8.635578583765113	4154.258703754204	22781468	25746	4674615	2254.340514498682	1.9998181983456051	505.6813016998455	78603567	707	1	541	0	4572	0	0.4545041359876375	141860	1970	0	0
0	1024	81	941	366	543	0	36	0	0	83968	41238643	13.698630136986303	4363.263673632637	22805869	25771	4679757	2439.85601439856	2.4997500249975	514.1485851414859	78684806	700	1	537	0	4574	0	0.19998000199980004	143816	1674	0	0
0	1024	0	1021	395	716	0	87	1	0	84032	41287831	6.399360063993601	4918.308169183082	22831908	25789	4685028	2603.6396360363965	1.7998200179982002	527.047295270473	78772513	704	0	560	0	4577	0	0.29997000299970006	145897	279	0	0
0	1024	137	884	343	644	0	22	33	0	84117	41330617	6.665555740709881	4074.154307615397	22856704	25810	4690168	2251.624729211798	1.3331111481419762	471.2547908681886	78856695	703	0	538	0	4579	0	0.16663889351774702	146551	785	0	0
0	1024	0	1018	388	685	0	121	0	0	84188	41376683	7.099290070992901	4606.139386061394	22882575	25840	4695264	2586.8413158684134	2.9997000299970003	509.5490450954905	78944316	705	0	525	0	4582	0	0.29997000299970006	147098	2255	0	0
0	1024	0	1021	396	864	0	113	100	0	84258	41419810	6.9993000699930015	4312.268773122688	22906382	25861	4700313	2380.4619538046195	2.0997900209979004	504.84951504849516	79024223	703	0	539	0	4589	0	0.6999300069993001	144534	168	0	0
0	1024	0	1021	396	798	0	82	88	0	84351	41459904	9.299070092990702	4008.9991000899913	22930653	25876	4705122	2426.857314268573	1.4998500149985001	480.85191480851915	79102770	692	1	510	0	4594	0	0.4999500049995001	143759	1191	0	0
0	1024	0	1021	396	753	0	70	0	0	84503	41496600	13.81692573402418	3335.696754840469	22952823	25905	4710139	2015.2713389691846	2.6361239887282975	456.04945004999547	79178966	710	1	481	0	4603	0	0.8181074447777476	141673	785	0	0
0	1024	116	906	315	664	0	181	100	0	84570	41536129	6.699330066993301	3952.504749525048	22975695	25924	4715306	2286.9713028697133	1.8998100189981002	516.6483351664834	79255482	702	0	516	0	4610	0	0.6999300069993001	138652	2515	0	0
0	1024	163	859	305	663	0	70	100	0	84674	41569629	14.330944842526245	3270.2882852857856	22997879	25947	4720360	2197.3004499250123	2.4995834027662056	509.91501416430594	79331288	703	1	442	0	4618	0	0.8331944675887352	135432	500	0	0
0	1024	0	1022	380	568	0	79	0	0	84869	41610118	17.725661303517864	3680.483592400691	23021441	25979	4725494	2141.805290428143	2.90882647032088	466.6848468321062	79413266	713	2	493	0	4624	0	0.545404963185165	136206	1244	0	0
0	1024	213	810	294	366	0	110	19	0	84931	41656902	6.199380061993801	4677.932206779323	23046104	26004	4730690	2466.053394660534	2.4997500249975	519.5480451954804	79494046	695	0	579	0	4626	0	0.19998000199980004	136435	1650	0	0
0	1024	219	802	299	518	0	104	40	0	84968	41695417	3.6996300369963007	3851.1148885111493	23070378	26025	4735801	2427.157284271573	2.0997900209979004	511.04889511048896	79572958	693	0	488	0	4634	0	0.7999200079992002	138449	284	0	0
0	1024	0	1021	391	638	0	116	0	0	85080	41741195	10.18089264612308	4161.258067448414	23095595	26048	4741120	2292.246159440051	2.0907190255431325	483.5014998636488	79661740	716	1	515	0	4635	0	0.0909008271975275	140766	1175	0	0
0	1024	5	1016	391	873	0	42	100	0	85152	41787734	7.199280071992801	4653.434656534347	23121645	26070	4746356	2604.7395260473954	2.1997800219978005	523.5476452354765	79752539	714	0	512	0	4644	0	0.8999100089991001	143253	2268	0	0
0	1024	0	1013	393	857	0	84	0	0	85254	41827745	8.99871446936152	4049.2786744750747	23144357	26089	4751559	2241.108413083845	1.714040851306956	504.9278674475075	79832021	719	1	508	0	4645	0	0.142836737608913	141302	319	0	0
0	1024	0	1022	391	745	0	55	0	0	85419	41874598	16.498350164983503	4684.831516848315	23170709	26121	4757035	2634.936506349365	3.1996800319968006	547.5452454754525	79924466	715	1	506	0	4650	0	0.4999500049995001	144869	750	0	0
0	1024	0	1022	396	795	0	80	2	0	85568	41915066	13.544223252431598	3678.574675029543	23194264	26151	4762368	2141.1689846377603	2.7270248159258252	484.7741114444142	80005613	710	1	498	0	4653	0	0.2727024815925825	143547	2306	0	0
0	1024	0	1020	395	821	0	24	0	0	85668	41965379	9.99900009999	5030.796920307969	23220936	26170	4767626	2666.9333066693334	1.8998100189981002	525.7474252574743	80098438	713	1	542	0	4654	0	0.09999000099990002	144814	3266	0	0
0	1024	0	1021	396	757	0	104	100	0	85779	42008823	11.098890110988902	4343.965603439657	23246021	26197	4772789	2508.249175082492	2.6997300269973006	516.2483751624837	80184249	708	1	506	0	4659	0	0.4999500049995001	146442	489	0	0
0	1024	0	1016	390	708	0	112	0	0	85859	42051333	7.2720661758022	3864.194164166894	23269822	26224	4778134	2163.530588128352	2.4543223343332428	485.8649213707845	80266102	710	0	519	0	4666	0	0.6363057903826925	147530	983	0	0
0	1024	0	1012	393	930	0	36	0	0	85930	42097726	6.874140732408449	4803.89951256093	23294594	26247	4783025	2531.183602049744	2.124734408198975	458.4426946631671	80349969	708	0	556	0	4674	0	0.7499062617172854	143395	3285	0	0
0	1024	0	1021	396	809	0	21	2	0	86015	42144295	8.499150084991502	4656.434356564344	23320201	26274	4788214	2560.44395560444	2.6997300269973006	518.8481151884812	80439808	715	0	518	0	4680	0	0.5999400059994001	145620	42	0	0
0	1024	0	1022	396	841	0	85	4	0	86080	42185406	5.908553767839288	3737.023906917553	23343580	26298	4793446	2125.1704390509954	2.18161985274066	475.5931278974639	80519600	708	0	515	0	4685	0	0.4545041359876375	142625	1177	0	0
0	1024	0	1021	390	582	0	84	2	0	86140	42230330	5.9994000599940005	4491.950804919508	23367538	26320	4798776	2395.5604439556046	2.1997800219978005	532.9467053294671	80602248	711	0	543	0	4686	0	0.09999000099990002	142822	1138	0	0
0	1024	1	1020	395	755	0	89	0	0	86206	42273527	6.599340065993401	4319.268073192681	23392177	26343	4803845	2463.6536346365365	2.2997700229977003	506.8493150684932	80688117	714	0	503	0	4691	0	0.4999500049995001	143192	1778	0	0
0	1024	0	1022	396	705	0	107	2	0	86257	42319157	4.635942187073903	4147.80474502318	23417324	26364	4809171	2285.883101536224	1.9089173711480776	484.13780565403147	80771745	700	0	545	0	4694	0	0.2727024815925825	143086	777	0	0
0	1024	0	1019	389	690	0	19	0	0	86336	42364421	7.554716142650817	4140.65103877347	23442171	26396	4814503	2255.6382624152875	2.6663704032885236	500.4999444506166	80859208	717	0	519	0	4699	0	0.44439506721475397	142759	1132	0	0
0	1024	0	1021	396	860	0	95	100	0	86378	42421577	4.199580041995801	5715.028497150285	23471184	26432	4820033	2901.009899010099	3.5996400359964005	552.9447055294471	80958321	708	0	576	0	4700	0	0.09999000099990002	148315	3270	0	0
0	1024	0	1021	396	861	0	59	4	0	86474	42461153	9.599040095990402	3957.204279572043	23495402	26468	4825385	2421.5578442155784	3.5996400359964005	535.1464853514649	81041473	709	1	475	0	4706	0	0.5999400059994001	146790	1382	0	0
0	1024	0	1021	389	755	0	55	0	0	86553	42502988	7.181165348604672	3802.836105808563	23519360	26496	4830467	2177.8020179983637	2.54522316153077	461.95800381783476	81123381	708	0	510	0	4709	0	0.2727024815925825	147668	1634	0	0
0	1024	0	1021	396	759	0	11	2	0	86615	42545771	6.199380061993801	4277.872212778722	23542836	26516	4835631	2347.3652634736527	1.9998000199980004	516.3483651634837	81204956	713	0	524	0	4713	0	0.3999600039996001	145017	3431	0	0
0	1024	14	1008	382	758	0	139	100	0	86785	42585912	16.998300169983004	4013.6986301369866	23567038	26542	4840567	2419.95800419958	2.5997400259974004	493.55064493550645	81288422	711	2	480	0	4720	0	0.6999300069993001	144556	749	0	0
